pair_id,condition_id,dataset_id,encoder_id,projection_dim,intervention,task,tau,balanced_accuracy
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,1.0,0.932119452537392
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.0,0.7663267200262558
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.1,0.7819341674365279
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.2,0.784268794230227
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.3,0.7785380399246242
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.4,0.7698321121700552
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.5,0.7613587794160348
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.6,0.7570758136901726
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.7,0.7528156228634877
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.8,0.7524940572229833
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,0.9,0.7533357845299131
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,original,1.0,0.7561217867207247
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.0,0.7630205705437673
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.1,0.7907722527914758
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.2,0.8001093377294396
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.3,0.8010399806180044
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.4,0.7969369613374665
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.5,0.7914303335184445
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.6,0.7885891989181116
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.7,0.7850357801313793
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.8,0.7848873716201603
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.9,0.7866231716191397
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,counterfactual,1.0,0.7892148013964481
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.0,0.7663267200262558
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.1,0.7819341674365279
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.2,0.784268794230227
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.3,0.7785380399246242
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.4,0.7698321121700552
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.5,0.7613587794160348
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.6,0.7570758136901726
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.7,0.7528156228634877
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.8,0.7524940572229833
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,0.9,0.7533357845299131
pathmnist__vit_b_16_imagenet1k_v1__d64__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,hash_half_reflect,original,1.0,0.7561217867207247
